Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsSwans_20260710,3793.9706222316563,25.504950278011165,SGP Turnovers,39,,,,,,Circle Edge,YES,Interception,,Tan Yi Jie,"Q4, Q4, Q4",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,3870.870297605648,11.59725249901976,SGP Turnovers,40,,,,,,,,Stepping,,Goh Wei Ping,Q4,,,,Center Left Attack,,,
SGPvsSwans_20260710,3930.470182481647,27.50549153601014,SGP Turnovers,41,,,,,,"Circle Edge, Inside Circle","YES, YES",Missed Rebound,,Sara Lightfoot,"Q4, Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,3986.569435151664,11.700807504992554,SGP Turnovers,42,,,,,,,,Interception,,Goh Wei Ping,Q4,,,,Center Mid Defense,,,
SGPvsSwans_20260710,4012.674776952655,11.895482089992129,SGP Turnovers,43,,,,,,,,Interception,,Mishalenee K,Q4,,,,Center Mid Defense,,,
SGPvsSwans_20260710,4058.8704112416567,19.504333497998232,SGP Turnovers,44,,,,,,,,Dropped Ball,,Charlotte Lee,Q4,,,,Attacking D,,,
SGPvsSwans_20260710,4081.465092449225,29.40151575943446,SGP Turnovers,45,,,,,,,,Pass Out of Bounds,,Goh Wei Ping,Q4,,,,Attacking Right Pocket,,,
SGPvsSwans_20260710,4126.8689351486555,23.302891899001224,SGP Turnovers,46,,,,,,Circle Edge,YES,Interception,,Tan Yi Jie,"Q4, Q4, Q4",GS,Inner Left,OPP Goal,Attacking Middle,,,
SGPvsSwans_20260710,4219.669409446667,48.00624961899848,SGP Turnovers,47,,,,,,"Circle Edge, Circle Edge","YES, YES",Interception,,Goh Wei Ping,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GS","Inner Right, Inner Left","OPP Miss, OPP Goal",Attacking Left Pocket,,,
SGPvsSwans_20260710,4314.472236360666,34.60249490899332,SGP Turnovers,48,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,4449.669573443662,24.405866547005644,SGP Turnovers,49,,,,,,Circle Edge,YES,Repossession,,Goh Wei Ping,"Q4, Q4, Q4, Q4",GA,Inner Right,OPP Goal,Center Right Attack,,,
SGPvsSwans_20260710,4578.869544552666,32.403263075984796,SGP Turnovers,50,,,,,,"Circle Edge, Inside Circle","YES, YES",Missed Rebound,,Charlotte Lee,"Q4, Q4, Q4, Q4, Q4",GS,Inner Left,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,992.4197505668934,1.0,FINISH QUARTER,1,,,,,,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,2171.018722222222,1.0,FINISH QUARTER,2,,,,,,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,3491.0626757369614,1.0,FINISH QUARTER,3,,,,,,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3453.0025444444445,6.0,SGP Att Rebound,1,,,,,,,,,,Goh Wei Ping,Q3,,,,,,,
