Opponent,Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Feed Location,Feed Success,Gains / Turnover Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
Thailand,SGPvsTHA_141225,2989.0938100809963,5.319390821001889,SGP Feed,81,,,,,Outside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Thailand,SGPvsTHA_141225,3030.8942302309997,5.1990825399966525,SGP Feed,82,,,,,Circle Edge,YES,,Goh Wei Ping,Q3,,,,,,,
Thailand,SGPvsTHA_141225,3088.494751231991,5.192077319995406,SGP Feed,83,,,,,Circle Edge,YES,,Goh Wei Ping,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3138.493670154998,5.293154576009783,SGP Feed,84,,,,,Outside Circle,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3182.091,5,SGP Feed,85,,,,,Outside Circle,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3184.3910819130024,5.199300981998931,SGP Feed,86,,,,,Circle Edge,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3225.390574979004,5.192329301005884,SGP Feed,87,,,,,Outside Circle,YES,,Toh Kai Wei,Q4,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,2123.6895231910207,36.207512588973714,SGP DCPA,30,Center Right Attack,GA,Center Mid Defense,GD,"Outside Circle, Outside Circle","YES, YES",,,"Q3, Q3, Q3, Q3",GA,Outer Middle,SGP Miss,,,,
Thailand,SGPvsTHA_141225,3303.493253174989,5.200084523006353,SGP Feed,89,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3347.9384,5,SGP Feed,90,,,,,Circle Edge,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3361.297515,5.200464003011348,SGP Feed,91,,,,,Circle Edge,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3374.3951028420083,5.201960280004641,SGP Feed,92,,,,,Circle Edge,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3462.2925817420014,5.295934734994262,SGP Feed,93,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3489.393448773009,5.320165753977562,SGP Feed,94,,,,,Outside Circle,NO,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3510.5932710049933,5.30042652,SGP Feed,95,,,,,Circle Edge,NO,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3522.4933130839718,5.324362567008393,SGP Feed,96,,,,,Circle Edge,YES,,Toh Kai Wei,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3542.990054316984,5.218199013008871,SGP Feed,97,,,,,Circle Edge,YES,,Goh Wei Ping,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3605.3933967209787,5.198792355004571,SGP Feed,98,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3655.0687222222223,5,SGP Feed,99,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,2212.8895758019885,44.70834171501065,SGP CPD,33,Center Mid Defense,GD,Center Left Attack,WD,"Circle Edge, Circle Edge","NO, YES",,,"Q3, Q3, Q3, Q3, Q3",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3706.7924416879982,5.106175562981207,SGP Feed,101,,,,,Outside Circle,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3754.3918800039946,5.204759883978113,SGP Feed,102,,,,,Outside Circle,NO,,Amandeep Chahal,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3783.894841707007,5.121812070989108,SGP Feed,103,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3862.094023401984,5.201651849000427,SGP Feed,104,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3897.2929991299725,5.2153764160098035,SGP Feed,105,,,,,Outside Circle,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,3951.889911111111,5,SGP Feed,106,,,,,Outside Circle,YES,,Amandeep Chahal,Q4,,,,,,,
Thailand,SGPvsTHA_141225,4022.694840050991,5.198398964016633,SGP Feed,107,,,,,Outside Circle,YES,,Tan Yi Jie,Q4,,,,,,,
Thailand,SGPvsTHA_141225,253.67594516797504,11.221974251014444,SGP Shot,1,,,,,,,,Lee Pei Shan,Q1,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,335.6774672259777,11.419117433006477,SGP Shot,2,,,,,,,,Lee Pei Shan,Q1,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,381.4985531989764,10.999169042012738,SGP Shot,3,,,,,,,,Toh Kai Wei,Q1,GA,Outer Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,400.8810893170023,11.117026885994505,SGP Shot,4,,,,,,,,Lee Pei Shan,Q1,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,453.7976444444445,10,SGP Shot,5,,,,,,,,Lee Pei Shan,Q1,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,466.70664444444446,10,SGP Shot,6,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,558.4771229269704,11.314378768013967,SGP Shot,7,,,,,,,,Lee Pei Shan,Q1,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,615.2979369439965,10.898235326973577,SGP Shot,8,,,,,,,,Lee Pei Shan,Q1,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,767.4974782,11.200207368994256,SGP Shot,9,,,,,,,,Toh Kai Wei,Q1,GA,Outer Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,809.7976802119952,11.097553007995543,SGP Shot,10,,,,,,,,Lee Pei Shan,Q1,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,845.9769277,11.315749567008197,SGP Shot,11,,,,,,,,Toh Kai Wei,Q1,GA,Outer Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,873.0767207569971,11.321963957001003,SGP Shot,12,,,,,,,,Lee Pei Shan,Q1,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,936.1818246219883,11.216007073019227,SGP Shot,13,,,,,,,,Toh Kai Wei,Q1,GA,Inner Right,SGP Miss,,,,
Thailand,SGPvsTHA_141225,981.7978807209985,10.900606823002136,SGP Shot,14,,,,,,,,Lee Pei Shan,Q1,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1113.6002172919975,11.097604374979255,SGP Shot,15,,,,,,,,Toh Kai Wei,Q1,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1167.576480214993,11.515198815978465,SGP Shot,16,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1224.2990961020007,11.000094227983709,SGP Shot,17,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1256.698671743986,11.199480433000872,SGP Shot,18,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1311.1986856499861,10.997426291023203,SGP Shot,19,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1324.267111111111,10,SGP Shot,20,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Miss,,,,
Thailand,SGPvsTHA_141225,1347.398118,11.099559941992993,SGP Shot,21,,,,,,,,Toh Kai Wei,Q2,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1399.1985043499708,11.099685122997244,SGP Shot,22,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1422.7981160869879,11.000080777002722,SGP Shot,23,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1473.997968832967,10.900029221048726,SGP Shot,24,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1539.7988090989936,10.899071668969782,SGP Shot,25,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1569.198454339988,11.200192164988039,SGP Shot,26,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1613.3968263789943,11.097934840990547,SGP Shot,27,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1644.8985529600022,11.100033314990014,SGP Shot,28,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1674.346811111111,10,SGP Shot,29,,,,,,,,Toh Kai Wei,Q2,GA,Outer Left,SGP Miss,,,,
Thailand,SGPvsTHA_141225,1758.506311111111,10,SGP Shot,30,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Miss,,,,
Thailand,SGPvsTHA_141225,1764.6060893650028,11.091859680981088,SGP Shot,31,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1778.271888888889,10,SGP Shot,32,,,,,,,,Toh Kai Wei,Q2,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1847.576844220984,10.921464998996726,SGP Shot,33,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1900.7978055889628,11.097841701014431,SGP Shot,34,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1915.9982831899904,11.099554504014577,SGP Shot,35,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1953.298263840992,11.099414237995461,SGP Shot,36,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2005.8989964959858,11.197929705003844,SGP Shot,37,,,,,,,,Toh Kai Wei,Q2,GA,Outer Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2026.976760882976,11.321671187006359,SGP Shot,38,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2044.1976038309913,11.098291567976048,SGP Shot,39,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2179.775708543987,11.003858238990233,SGP Shot,40,,,,,,,,Lee Pei Shan,Q3,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2206.5975816769947,11.200956910979585,SGP Shot,41,,,,,,,,Amandeep Chahal,Q3,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2266.4736,10,SGP Shot,42,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Miss,,,,
Thailand,SGPvsTHA_141225,2271.2976307460044,11.100957263987766,SGP Shot,43,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2311.495914330981,11.100723479983571,SGP Shot,44,,,,,,,,Lee Pei Shan,Q3,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2340.4795611179834,11.119039039014751,SGP Shot,45,,,,,,,,Lee Pei Shan,Q3,GA,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2375.075891,11.222614260990667,SGP Shot,46,,,,,,,,Amandeep Chahal,Q3,GA,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2442.7184444444442,10,SGP Shot,47,,,,,,,,Lee Pei Shan,Q3,GS,Outer Left,SGP Miss,,,,
Thailand,SGPvsTHA_141225,2448.4980902769735,11.299401809016672,SGP Shot,48,,,,,,,,Amandeep Chahal,Q3,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2620.578671187993,11.419315632977941,SGP Shot,49,,,,,,,,Amandeep Chahal,Q3,GA,Outer Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2648.6763329339888,11.319147885998973,SGP Shot,50,,,,,,,,Amandeep Chahal,Q3,GA,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2712.897377474997,10.800070868985586,SGP Shot,51,,,,,,,,Amandeep Chahal,Q3,GA,Outer Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2788.397888174005,11.800852673964528,SGP Shot,52,,,,,,,,Amandeep Chahal,Q3,GA,Outer Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2811.7983221889936,11.100437235008485,SGP Shot,53,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2829.6974264569885,11.001098450998143,SGP Shot,54,,,,,,,,Lee Pei Shan,Q3,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2872.9271222222224,10,SGP Shot,55,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Miss,,,,
Brunei,SGPvsBRN_16122025,2212.8895758019885,31.598924198011446,SGP DCPD,33,Center Mid Defense,GD,Center Left Attack,WD,Circle Edge,NO,,,"Q3, Q3",,,,,,,
Thailand,SGPvsTHA_141225,2952.2768943129786,11.220726294997803,SGP Shot,57,,,,,,,,Amandeep Chahal,Q3,GA,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2988.297401698007,10.897506122962113,SGP Shot,58,,,,,,,,Lee Pei Shan,Q3,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3029.1980900270055,10.899499467975602,SGP Shot,59,,,,,,,,Amandeep Chahal,Q3,GA,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3086.683048415998,11.515427319980063,SGP Shot,60,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3137.996918195982,11.401502266997795,SGP Shot,61,,,,,,,,Goh Wei Ping,Q4,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3183.3733555555555,10,SGP Shot,62,,,,,,,,Goh Wei Ping,Q4,GA,Outer Middle,SGP Miss,,,,
Thailand,SGPvsTHA_141225,3188.8984034290106,10.900771749981232,SGP Shot,63,,,,,,,,Amandeep Chahal,Q4,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3225.9983056969677,10.999119282044376,SGP Shot,64,,,,,,,,Amandeep Chahal,Q4,GA,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3265.8972198799806,10.900182084011703,SGP Shot,65,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3301.7976796609837,11.199879602020701,SGP Shot,66,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3346.198167462983,11.598361641005795,SGP Shot,67,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3372.7857555555556,10,SGP Shot,68,,,,,,,,Amandeep Chahal,Q4,GS,Outer Middle,SGP Miss,,,,
Thailand,SGPvsTHA_141225,3376.1972442389965,10.90133624398868,SGP Shot,69,,,,,,,,Amandeep Chahal,Q4,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3464.074866666667,10,SGP Shot,70,,,,,,,,Amandeep Chahal,Q4,GS,Outer Right,SGP Miss,,,,
Thailand,SGPvsTHA_141225,3473.0984481939777,11.000236298012624,SGP Shot,71,,,,,,,,Goh Wei Ping,Q4,GA,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3521.8767900110024,11.422680198983016,SGP Shot,72,,,,,,,,Goh Wei Ping,Q4,GA,Outer Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3540.9848455739875,11.81369970300284,SGP Shot,73,,,,,,,,Amandeep Chahal,Q4,GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3603.5990245340085,11.20117861299559,SGP Shot,74,,,,,,,,Amandeep Chahal,Q4,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3655.7971114669845,11.400605295013065,SGP Shot,75,,,,,,,,Amandeep Chahal,Q4,GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3704.4984850839874,10.90033967899899,SGP Shot,76,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3782.146288888889,10,SGP Shot,77,,,,,,,,Amandeep Chahal,Q4,GS,Outer Middle,SGP Miss,,,,
Thailand,SGPvsTHA_141225,3791.065709541985,12.331370451007842,SGP Shot,78,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3860.9768484219762,11.12171329500734,SGP Shot,79,,,,,,,,Amandeep Chahal,Q4,GS,Outer Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2218.8954334559676,38.09236097400981,SGP CPD,30,Center Right Attack,GA,,Not Taken,"Circle Edge, Inside Circle","NO, YES",,,"Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,3951.8735666666666,10,SGP Shot,81,,,,,,,,Goh Wei Ping,Q4,GA,Inner Middle,SGP Miss,,,,
Thailand,SGPvsTHA_141225,3955.089250552992,11.309243378004794,SGP Shot,82,,,,,,,,Goh Wei Ping,Q4,GA,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,209.79339700697074,43.20536920701858,SGP CPD,1,Center Right Defense,WA,Center Mid Attack,GA,"Circle Edge, Circle Edge, Inside Circle","YES, YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,265.4930525469829,62.10494067701825,SGP CPD,2,,Not Taken,,,"Circle Edge, Outside Circle","NO, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,,,,
Thailand,SGPvsTHA_141225,348.2957491,44.20197316799414,SGP CPD,3,Center Left Attack,WA,Center Mid Attack,GA,"Outside Circle, Circle Edge, Circle Edge","NO, YES, YES, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1",GA,Outer Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,413.0893762969959,50.708268147448564,SGP CPD,4,,,"Center Right Attack, Attacking Right","WA, C",Circle Edge,YES,,,"Q1, Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,480.2924937579854,73.50600391799742,SGP CPD,5,Center Left Defense,WD,Attacking Left,C,"Outside Circle, Outside Circle","YES, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Left,OPP Goal,,,,
Thailand,SGPvsTHA_141225,569.6909012,35.524032116358285,SGP CPD,6,Center Right Attack,WA,,Not Taken,Circle Edge,YES,,,"Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,626.8922709849693,20.70613867102668,SGP CPD,7,Center Mid Attack,GA,Center Right Attack,WA,Circle Edge,YES,,,"Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,688.0973419000082,75.40039171697083,SGP CPD,8,Center Right Defense,WA,Center Mid Attack,GA,"Circle Edge, Circle Edge","NO, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2218.8954334559676,38.09236097400981,SGP DCPD,30,Center Right Attack,GA,,Not Taken,"Circle Edge, Inside Circle","NO, YES",,,"Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,822.4913947199817,34.80128254400745,SGP CPD,10,Center Left Attack,WD,Center Left Attack,WA,Outside Circle,YES,,,"Q1, Q1, Q1, Q1",GA,Outer Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,884.7932079679942,93.50429054300139,SGP CPD,11,Center Right Attack,GA,,Not Taken,"Outside Circle, Inside Circle","NO, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1","GA, GS","Inner Right, Inner Middle","SGP Miss, OPP Goal",,,,
Thailand,SGPvsTHA_141225,994.0931325190012,44.80452139998181,SGP CPD,12,Center Mid Attack,GA,Center Right Attack,WA,"Circle Edge, Circle Edge, Circle Edge","NO, YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1124.0944197129863,22.003124955006115,SGP CPD,13,Center Right Attack,GA,Center Left Attack,WA,Outside Circle,NO,,,"Q1, Q1, Q1",GA,Outer Left,OPP Miss,,,,
Thailand,SGPvsTHA_141225,1178.366976,40.13161383298825,SGP CPD,14,Center Right Attack,GA,Attacking Right,C,"Circle Edge, Circle Edge","YES, YES",,,"Q2, Q2, Q2, Q2",GA,Outer Middle,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1236.9941995899865,30.903952587000504,SGP CPD,15,,Not Taken,,,Outside Circle,YES,,,"Q2, Q2, Q2, Q2",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1298.8935035770094,23.30260836399998,SGP CPD,16,Center Mid Defense,GD,Center Left Defense,WD,Circle Edge,YES,,,"Q2, Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1359.7957612779958,50.50242819497225,SGP CPD,17,Center Left Defense,WD,Center Left Attack,WA,"Circle Edge, Inside Circle","NO, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1435.1929515489724,24.60554268801593,SGP CPD,18,Center Left Attack,WA,,Not Taken,Outside Circle,YES,,,"Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1494.193820900979,36.205081829018354,SGP CPD,19,Center Right Attack,GD,,Not Taken,Circle Edge,YES,,,"Q2, Q2, Q2",GA,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1552.2958998300012,16.10336359799794,SGP CPD,20,Center Left Attack,WA,Center Left Attack,WD,Outside Circle,YES,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1581.9957168380088,29.502036033991317,SGP CPD,21,,Not Taken,,,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1625.6938408100057,30.30474546498658,SGP CPD,22,Center Left Attack,GA,Center Mid Attack,WA,"Circle Edge, Inside Circle","YES, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1710.689934450994,65.00801459498985,SGP CPD,23,,Not Taken,,,"Circle Edge, Circle Edge, Outside Circle, Inside Circle, Outside Circle, Inside Circle","YES, NO, YES, YES, YES",,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2","GS, GS, GS","Inner Left, Inner Left, Inner Left","OPP Miss, SGP Miss, SGP Goal",,,,
Thailand,SGPvsTHA_141225,1792.89617,24.702497524026512,SGP CPD,24,Center Left Attack,GA,,Not Taken,Outside Circle,YES,,,"Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
Thailand,SGPvsTHA_141225,1860.793948442988,51.101698846989166,SGP CPD,25,Center Mid Attack,GA,Center Right Attack,WA,"Outside Circle, Inside Circle","YES, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,1928.789648052985,35.608030026002325,SGP CPD,26,Center Right Attack,WA,,Not Taken,"Outside Circle, Inside Circle, Circle Edge, Inside Circle","YES, NO, YES, YES",,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2019.4949390039806,18.803493066001693,SGP CPD,27,Center Left Attack,WA,,Not Taken,Circle Edge,YES,,,"Q2, Q2, Q2, Q2",GA,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2055.684989607982,26.813819123018675,SGP CPD,28,Center Left Attack,GA,Center Left Attack,WA,Outside Circle,YES,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2120.498445107001,70.28112167597646,SGP CPD,29,Center Left Attack,GA,Center Mid Attack,WA,"Outside Circle, Circle Edge","NO, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2245.493895119984,5.1241188900085035,OPP Feed,56,,,,,Outside Circle,NO,,,Q3,,,,,,,
Thailand,SGPvsTHA_141225,2285.093722519985,37.50291529097967,SGP CPD,31,,Not Taken,,,Circle Edge,YES,,,"Q3, Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2352.100276656974,20.897325831005674,SGP CPD,32,Center Mid Defense,GA,Center Right Attack,C,Circle Edge,YES,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2392.1912501840084,39.50683533496522,SGP CPD,33,Center Left Attack,GA,Center Left Attack,C,Circle Edge,YES,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2458.9918664059983,28.705545654965135,SGP CPD,34,Center Mid Attack,WA,,Not Taken,Circle Edge,YES,,,"Q3, Q3, Q3, Q3","GS, GS","Inner Right, Inner Right","OPP Miss, OPP Goal",,,,
Thailand,SGPvsTHA_141225,2544.7911332349818,40.00728108798285,SGP CPD,35,Center Right Defense,WD,Center Left Defense,WA,Outside Circle,YES,,,"Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2637.791507275987,22.203973544000746,SGP CPD,36,Center Mid Attack,Not Taken,,,"Circle Edge, Circle Edge","YES, YES",,,"Q3, Q3, Q3, Q3, Q3",GA,Inner Middle,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2731.5916777579996,30.307541537981706,SGP CPD,37,Center Mid Attack,GA,,Not Taken,Outside Circle,YES,,,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2801.993111202002,20.905648221999854,SGP CPD,38,Center Right Attack,Not Taken,,,Circle Edge,YES,,,"Q3, Q3, Q3, Q3",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,2841.596625729975,20.10196213103245,SGP CPD,39,Center Right Attack,GA,Center Left Attack,WA,,,,,"Q3, Q3",GS,Inner Right,OPP Goal,,,,
Thailand,SGPvsTHA_141225,2929.993903077984,19.90382625099801,SGP CPD,40,Center Left Defense,WD,Center Left Attack,C,Outside Circle,YES,,,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
